Configuration,Iteration,Cout_Moyen,Cout_Median,Ecart_Type,IC_85_Bas,IC_85_Haut
"Temp=1000.0, RF=0.1, Tabu=10",97,16178.284667070582,16356.38145202441,262.76063128564743,15799.90935801925,16556.659976121915
"Temp=1000.0, RF=0.1, Tabu=10",98,16138.45742826505,16320.245240221324,268.2063027810986,15752.240352260269,16524.67450426983
"Temp=1000.0, RF=0.1, Tabu=10",99,16098.22170495895,16283.738400604872,273.7078273175287,15704.08243362171,16492.360976296193
"Temp=1000.0, RF=0.1, Tabu=20",0,18100.0,18100.0,0.0,18100.0,18100.0
"Temp=1000.0, RF=0.1, Tabu=20",1,18099.85556694203,18099.882149809368,0.04495327226701959,18099.790834229967,18099.920299654095
"Temp=1000.0, RF=0.1, Tabu=20",2,18099.422267768114,18099.52859923747,0.17981308907050314,18099.163336919853,18099.681198616374
"Temp=1000.0, RF=0.1, Tabu=20",3,18098.700102478262,18098.939348284308,0.40457945040802584,18098.117508069674,18099.28269688685
"Temp=1000.0, RF=0.1, Tabu=20",4,18097.689071072466,18098.11439694988,0.7192523562830031,18096.653347679417,18098.724794465514
"Temp=1000.0, RF=0.1, Tabu=20",5,18096.389173550728,18097.053745234192,1.123831806691746,18094.77085574909,18098.007491352364
"Temp=1000.0, RF=0.1, Tabu=20",6,18094.80040991305,18095.757393137235,1.6183178016355189,18092.470032278692,18097.130787547405
"Temp=1000.0, RF=0.1, Tabu=20",7,18092.922780159428,18094.225340659013,2.202710341114048,18089.750877268223,18096.094683050633
"Temp=1000.0, RF=0.1, Tabu=20",8,18090.756284289866,18092.45758779953,2.877009425129041,18086.61339071768,18094.89917786205
"Temp=1000.0, RF=0.1, Tabu=20",9,18088.300922304363,18090.45413455878,3.6412150536790633,18083.057572627065,18093.54427198166
"Temp=1000.0, RF=0.1, Tabu=20",10,18085.556694202915,18088.214980936766,4.49532722676456,18079.083422996373,18092.029965409456
"Temp=1000.0, RF=0.1, Tabu=20",11,18082.523599985525,18085.740126933484,5.439345944385085,18074.69094182561,18090.35625814544
"Temp=1000.0, RF=0.1, Tabu=20",12,18079.201639652198,18083.02957254894,6.473271206542075,18069.880129114776,18088.52315018962
"Temp=1000.0, RF=0.1, Tabu=20",13,18075.590813202925,18080.083317783134,7.597103013233821,18064.650984863867,18086.530641541984
"Temp=1000.0, RF=0.1, Tabu=20",14,18071.69112063771,18076.901362636057,8.810841364459607,18059.00350907289,18084.378732202535
"Temp=1000.0, RF=0.1, Tabu=20",15,18067.50256195656,18073.48370710772,10.114486260221138,18052.93770174184,18082.06742217128
"Temp=1000.0, RF=0.1, Tabu=20",16,18063.025137159464,18069.830351198118,11.508037700519136,18046.453562870716,18079.596711448212
"Temp=1000.0, RF=0.1, Tabu=20",17,18058.258846246426,18065.94129490725,12.991495685351888,18039.55109245952,18076.966600033335
"Temp=1000.0, RF=0.1, Tabu=20",18,18053.203689217447,18061.816538235118,14.56486021471868,18032.230290508254,18074.17708792664
"Temp=1000.0, RF=0.1, Tabu=20",19,18047.859666072527,18057.45608118172,16.228131288622926,18024.49115701691,18071.228175128144
"Temp=1000.0, RF=0.1, Tabu=20",20,18042.22677681166,18052.85992374706,17.98130890706022,18016.333691985496,18068.119861637828
"Temp=1000.0, RF=0.1, Tabu=20",21,18036.30502143486,18048.028065931132,19.82439307003326,18007.75789541401,18064.852147455706
"Temp=1000.0, RF=0.1, Tabu=20",22,18030.09439994211,18042.96050773394,21.757383777543758,17998.763767302447,18061.425032581774
"Temp=1000.0, RF=0.1, Tabu=20",23,18023.594912333425,18037.657249155487,23.78028102958802,17989.351307650817,18057.838517016033
"Temp=1000.0, RF=0.1, Tabu=20",24,18016.806558608794,18032.118290195765,25.893084826167314,17979.520516459113,18054.092600758475
"Temp=1000.0, RF=0.1, Tabu=20",25,18009.729338768222,18026.34363085478,28.09579516728136,17969.271393727337,18050.187283809108
"Temp=1000.0, RF=0.1, Tabu=20",26,18002.363252811712,18020.33327113253,30.388412052933578,17958.603939455486,18046.12256616794
"Temp=1000.0, RF=0.1, Tabu=20",27,17994.708300739254,18014.087211029015,32.77093548311813,17947.518153643563,18041.898447834945
"Temp=1000.0, RF=0.1, Tabu=20",28,17986.764482550858,18007.605450544237,35.243365457840135,17936.014036291566,18037.51492881015
"Temp=1000.0, RF=0.1, Tabu=20",29,17978.531798246517,18000.88798967819,37.80570197709519,17924.0915873995,18032.972009093533
"Temp=1000.0, RF=0.1, Tabu=20",30,17970.01024782624,17993.934828430883,40.45794504088599,17911.750806967364,18028.26968868512
"Temp=1000.0, RF=0.1, Tabu=20",31,17961.199831290018,17986.745966802308,43.20009464921254,17898.99169499515,18023.407967584884
"Temp=1000.0, RF=0.1, Tabu=20",32,17952.100548637853,17979.32140479247,46.03215080207456,17885.814251482865,18018.38684579284
"Temp=1000.0, RF=0.1, Tabu=20",33,17942.71239986975,17971.661142401368,48.95411349947233,17872.21847643051,18013.20632330899
"Temp=1000.0, RF=0.1, Tabu=20",34,17933.035384985702,17963.765179629,51.96598274140413,17858.20436983808,18007.866400133324
"Temp=1000.0, RF=0.1, Tabu=20",35,17923.069503985716,17955.63351647537,55.067758527873394,17843.771931705578,18002.367076265855
"Temp=1000.0, RF=0.1, Tabu=20",36,17912.814756869786,17947.266152940472,58.25944085887741,17828.921162033002,17996.70835170657
"Temp=1000.0, RF=0.1, Tabu=20",37,17902.271143637914,17938.66308902431,61.54102973441449,17813.652060820357,17990.89022645547
"Temp=1000.0, RF=0.1, Tabu=20",38,17891.4386642901,17929.824324726884,64.91252515448828,17797.96462806764,17984.912700512563
"Temp=1000.0, RF=0.1, Tabu=20",39,17880.317318826346,17920.749860048192,68.37392711909756,17781.858863774847,17978.775773877845
"Temp=1000.0, RF=0.1, Tabu=20",40,17868.907107246647,17911.439694988236,71.92523562824186,17765.33476794198,17972.479446551315
"Temp=1000.0, RF=0.1, Tabu=20",41,17857.20802955101,17901.893829547014,75.56645068192265,17748.39234056904,17966.02371853298
"Temp=1000.0, RF=0.1, Tabu=20",42,17845.220085739427,17892.112263724528,79.29757228013646,17731.031581656032,17959.408589822822
"Temp=1000.0, RF=0.1, Tabu=20",43,17832.943275811907,17882.09499752078,83.11860042288774,17713.252491202948,17952.634060420867
"Temp=1000.0, RF=0.1, Tabu=20",44,17820.377599768442,17871.842030935764,87.02953511017304,17695.055069209793,17945.70013032709
"Temp=1000.0, RF=0.1, Tabu=20",45,17807.52305760904,17861.353363969487,91.03037634199384,17676.43931567657,17938.60679954151
"Temp=1000.0, RF=0.1, Tabu=20",46,17794.37964933369,17850.62899662194,95.12112411834966,17657.405230603264,17931.354068064113
"Temp=1000.0, RF=0.1, Tabu=20",47,17780.947374942403,17839.668928893134,99.30177843924193,17637.952813989894,17923.941935894913
"Temp=1000.0, RF=0.1, Tabu=20",48,17767.226234435173,17828.473160783058,103.57233930466825,17618.08206583645,17916.370403033896
"Temp=1000.0, RF=0.1, Tabu=20",49,17753.216227812,17817.04169229172,107.93280671463104,17597.792986142933,17908.63946948107
"Temp=1000.0, RF=0.1, Tabu=20",50,17738.91735507289,17805.37452341912,112.38318066912858,17577.085574909343,17900.749135236434
"Temp=1000.0, RF=0.1, Tabu=20",51,17724.32961621783,17793.47165416525,116.92346116816043,17555.95983213568,17892.69940029998
"Temp=1000.0, RF=0.1, Tabu=20",52,17709.453011246835,17781.333084530117,121.55364821172847,17534.415757821946,17884.490264671724
"Temp=1000.0, RF=0.1, Tabu=20",53,17694.287540159894,17768.95881451372,126.27374179983326,17512.453351968135,17876.121728351653
"Temp=1000.0, RF=0.1, Tabu=20",54,17678.833202957016,17756.34884411606,131.08374193247107,17490.072614574256,17867.593791339776
"Temp=1000.0, RF=0.1, Tabu=20",55,17663.089999638192,17743.503173337132,135.98364860964537,17467.273545640302,17858.906453636082
"Temp=1000.0, RF=0.1, Tabu=20",56,17647.057930203428,17730.42180217694,140.97346183135372,17444.05614516628,17850.059715240575
"Temp=1000.0, RF=0.1, Tabu=20",57,17630.73699465272,17717.104730635485,146.0531815975995,17420.420413152176,17841.053576153266
"Temp=1000.0, RF=0.1, Tabu=20",58,17614.127192986078,17703.551958712764,151.22280790837834,17396.366349598014,17831.88803637414
"Temp=1000.0, RF=0.1, Tabu=20",59,17597.22852520349,17689.76348640878,156.48234076369363,17371.893954503772,17822.563095903206
"Temp=1000.0, RF=0.1, Tabu=20",60,17580.040991304955,17675.73931372353,161.83178016354566,17347.00322786945,17813.07875474046
"Temp=1000.0, RF=0.1, Tabu=20",61,17562.564591290484,17661.479440657014,167.27112610793077,17321.694169695063,17803.435012885904
"Temp=1000.0, RF=0.1, Tabu=20",62,17544.79932516007,17646.983867209237,172.8003785968523,17295.966779980605,17793.631870339537
"Temp=1000.0, RF=0.1, Tabu=20",63,17526.745192913713,17632.25259338019,178.4195376303079,17269.82105872607,17783.669327101357
"Temp=1000.0, RF=0.1, Tabu=20",64,17508.402194551414,17617.28561916988,184.1286032082992,17243.257005931464,17773.547383171364
"Temp=1000.0, RF=0.1, Tabu=20",65,17489.77033007318,17602.08294457831,189.92757533082704,17216.27462159679,17763.266038549573
"Temp=1000.0, RF=0.1, Tabu=20",66,17470.849599478996,17586.644569605472,195.8164539978896,17188.873905722034,17752.825293235957
"Temp=1000.0, RF=0.1, Tabu=20",67,17451.640002768876,17570.970494251367,201.79523920948716,17161.054858307216,17742.225147230536
"Temp=1000.0, RF=0.1, Tabu=20",68,17432.141539942808,17555.060718516,207.86393096562023,17132.817479352314,17731.4656005333
"Temp=1000.0, RF=0.1, Tabu=20",69,17412.354211000802,17538.91524239937,214.0225292662873,17104.16176885735,17720.546653144254
"Temp=1000.0, RF=0.1, Tabu=20",70,17392.278015942855,17522.53406590147,220.27103411149113,17075.08772682231,17709.4683050634
"Temp=1000.0, RF=0.1, Tabu=20",71,17371.91295476897,17505.917189022308,226.60944550123048,17045.595353247198,17698.230556290742
"Temp=1000.0, RF=0.1, Tabu=20",72,17351.25902747914,17489.06461176188,233.03776343550382,17015.684648132014,17686.833406826267
"Temp=1000.0, RF=0.1, Tabu=20",73,17330.316234073365,17471.97633412019,239.55598791431362,16985.355611476753,17675.276856669978
"Temp=1000.0, RF=0.1, Tabu=20",74,17309.084574551653,17454.652356097235,246.16411893765746,16954.608243281426,17663.56090582188
"Temp=1000.0, RF=0.1, Tabu=20",75,17287.564048913995,17437.092677693014,252.86215650553876,16923.442543546018,17651.685554281972
"Temp=1000.0, RF=0.1, Tabu=20",76,17265.754657160396,17419.29729890753,259.65010061795385,16891.85851227054,17639.65080205025
"Temp=1000.0, RF=0.1, Tabu=20",77,17243.65639929086,17401.26621974078,266.52795127490396,16859.856149454998,17627.45664912672
"Temp=1000.0, RF=0.1, Tabu=20",78,17221.269275305374,17382.999440192765,273.4957084763905,16827.43545509937,17615.10309551138
"Temp=1000.0, RF=0.1, Tabu=20",79,17198.59328520395,17364.496960263485,280.55337222241116,16794.59642920368,17602.590141204222
"Temp=1000.0, RF=0.1, Tabu=20",80,17175.62842898659,17345.758779952943,287.7009425129682,16761.339071767918,17589.917786205264
"Temp=1000.0, RF=0.1, Tabu=20",81,17152.374706653285,17326.784899261133,294.9384193480593,16727.66338279208,17577.08603051449
"Temp=1000.0, RF=0.1, Tabu=20",82,17128.832118204038,17307.57531818806,302.2658027276869,16693.56936227617,17564.094874131908
"Temp=1000.0, RF=0.1, Tabu=20",83,17105.000663638846,17288.13003673372,309.6830926518495,16659.057010220182,17550.94431705751
"Temp=1000.0, RF=0.1, Tabu=20",84,17080.880342957716,17268.44905489812,317.19028912054756,16624.12632662413,17537.634359291304
"Temp=1000.0, RF=0.1, Tabu=20",85,17056.471156160642,17248.53237268125,324.78739213378066,16588.777311487996,17524.165000833287
"Temp=1000.0, RF=0.1, Tabu=20",86,17031.77310324763,17228.379990083118,332.47440169154925,16553.009964811798,17510.53624168346
"Temp=1000.0, RF=0.1, Tabu=20",87,17006.786184218672,17207.991907103722,340.25131779385356,16516.82428659552,17496.748081841823
"Temp=1000.0, RF=0.1, Tabu=20",88,16981.510399073773,17187.36812374306,348.1181404406909,16480.22027683918,17482.800521308367
"Temp=1000.0, RF=0.1, Tabu=20",89,16955.94574781293,17166.50864000113,356.0748696320651,16443.197935542757,17468.693560083102
"Temp=1000.0, RF=0.1, Tabu=20",90,16930.092230436152,17145.41345587794,364.1215053679739,16405.75726270627,17454.427198166035
"Temp=1000.0, RF=0.1, Tabu=20",91,16903.94984694343,17124.082571373485,372.2580476484193,16367.898258329706,17440.001435557155
"Temp=1000.0, RF=0.1, Tabu=20",92,16877.518597334765,17102.515986487764,380.4844964733994,16329.62092241307,17425.41627225646
"Temp=1000.0, RF=0.1, Tabu=20",93,16850.798481610156,17080.71370122078,388.80085184291545,16290.925254956357,17410.671708263955
"Temp=1000.0, RF=0.1, Tabu=20",94,16823.78949976961,17058.675715572528,397.2071137569662,16251.811255959577,17395.76774357964
"Temp=1000.0, RF=0.1, Tabu=20",95,16796.49165181312,17036.402029543016,405.7032822155525,16212.278925422726,17380.704378203518
"Temp=1000.0, RF=0.1, Tabu=20",96,16768.90493774069,17013.892643132236,414.28935721867373,16172.328263345798,17365.48161213558
"Temp=1000.0, RF=0.1, Tabu=20",97,16741.029357552314,16991.14755634019,422.96533876632986,16131.959269728799,17350.09944537583
"Temp=1000.0, RF=0.1, Tabu=20",98,16712.864911248,16968.166769166884,431.7312268585233,16091.171944571728,17334.557877924275
"Temp=1000.0, RF=0.1, Tabu=20",99,16684.411598827744,16944.95028161231,440.5870214952499,16049.966287874584,17318.856909780905
"Temp=1000.0, RF=0.2, Tabu=5",0,18100.0,18100.0,0.0,18100.0,18100.0
"Temp=1000.0, RF=0.2, Tabu=5",1,18099.756961252395,18099.746682470184,0.02254157716022977,18099.724501381283,18099.789421123507
"Temp=1000.0, RF=0.2, Tabu=5",2,18099.027845009583,18098.986729880733,0.09016630864034264,18098.89800552514,18099.157684494025
"Temp=1000.0, RF=0.2, Tabu=5",3,18097.812651271564,18097.72014223165,0.20287419443978566,18097.520512431573,18098.104790111556
"Temp=1000.0, RF=0.2, Tabu=5",4,18096.111380038335,18095.946919522932,0.3606652345602412,18095.59202210057,18096.630737976102
"Temp=1000.0, RF=0.2, Tabu=5",5,18093.924031309904,18093.667061754582,0.5635394290000268,18093.112534532145,18094.73552808766
"Temp=1000.0, RF=0.2, Tabu=5",6,18091.25060508626,18090.880568926597,0.811496777761378,18090.082049726283,18092.41916044624
"Temp=1000.0, RF=0.2, Tabu=5",7,18088.091101367416,18087.58744103898,1.1045372808415064,18086.500567683004,18089.681635051827
"Temp=1000.0, RF=0.2, Tabu=5",8,18084.445520153353,18083.78767809173,1.442660938240388,18082.368088402287,18086.52295190442
"Temp=1000.0, RF=0.2, Tabu=5",9,18080.31386144409,18079.481280084845,1.825867749960859,18077.684611884146,18082.943111004035
"Temp=1000.0, RF=0.2, Tabu=5",10,18075.696125239618,18074.66824701833,2.2541577160012136,18072.450138128577,18078.942112350658
"Temp=1000.0, RF=0.2, Tabu=5",11,18070.59231153994,18069.34857889218,2.7275308363608977,18066.664667135577,18074.5199559443
"Temp=1000.0, RF=0.2, Tabu=5",12,18065.00242034505,18063.522275706393,3.245987111041594,18060.32819890515,18069.676641784947
"Temp=1000.0, RF=0.2, Tabu=5",13,18058.926451654956,18057.189337460975,3.809526540042174,18053.440733437295,18064.412169872616
"Temp=1000.0, RF=0.2, Tabu=5",14,18052.364405469652,18050.349764155922,4.418149123362084,18046.00227073201,18058.726540207295
"Temp=1000.0, RF=0.2, Tabu=5",15,18045.316281789143,18043.003555791238,5.071854861003007,18038.0128107893,18052.619752788985
"Temp=1000.0, RF=0.2, Tabu=5",16,18037.782080613422,18035.15071236692,5.770643752962706,18029.472353609155,18046.09180761769
"Temp=1000.0, RF=0.2, Tabu=5",17,18029.761801942495,18026.79123388297,6.514515799243971,18020.380899191583,18039.142704693408
"Temp=1000.0, RF=0.2, Tabu=5",18,18021.25544577636,18017.925120339383,7.303470999843436,18010.738447536587,18031.772444016136
"Temp=1000.0, RF=0.2, Tabu=5",19,18012.263012115018,18008.552371736165,8.137509354763916,18000.544998644156,18023.98102558588
"Temp=1000.0, RF=0.2, Tabu=5",20,18002.78450095847,17998.672988073315,9.016630864004853,17989.800552514305,18015.768449402636
"Temp=1000.0, RF=0.2, Tabu=5",21,17992.819912306713,17988.28696935083,9.94083552756512,17978.50510914702,18007.134715466407
"Temp=1000.0, RF=0.2, Tabu=5",22,17982.36924615975,17977.39431556871,10.910123345445825,17966.658668542306,17998.079823777192
"Temp=1000.0, RF=0.2, Tabu=5",23,17971.43250251758,17965.99502672696,11.924494317646436,17954.26123070017,17988.603774334988
"Temp=1000.0, RF=0.2, Tabu=5",24,17960.009681380197,17954.089102825572,12.983948444167483,17941.312795620597,17978.706567139798
"Temp=1000.0, RF=0.2, Tabu=5",25,17948.10078274761,17941.676543864553,14.088485725007308,17927.813363303598,17968.38820219162
"Temp=1000.0, RF=0.2, Tabu=5",26,17935.70580661982,17928.7573498439,15.238106160167014,17913.762933749178,17957.64867949046
"Temp=1000.0, RF=0.2, Tabu=5",27,17922.82475299681,17915.331520763615,16.43280974964886,17899.161506957316,17946.487999036304
"Temp=1000.0, RF=0.2, Tabu=5",28,17909.457621878606,17901.399056623697,17.672596493448914,17884.009082928038,17934.906160829174
"Temp=1000.0, RF=0.2, Tabu=5",29,17895.604413265184,17886.959957424144,18.957466391569977,17868.305661661325,17922.903164869043
"Temp=1000.0, RF=0.2, Tabu=5",30,17881.26512715656,17872.014223164955,20.28741944401092,17852.051243157184,17910.479011155934
"Temp=1000.0, RF=0.2, Tabu=5",31,17866.439763552724,17856.56185384614,21.662455650771772,17835.245827415612,17897.633699689835
"Temp=1000.0, RF=0.2, Tabu=5",32,17851.128322453686,17840.602849467683,23.08257501185193,17817.88941443662,17884.36723047075
"Temp=1000.0, RF=0.2, Tabu=5",33,17835.330803859437,17824.1372100296,24.547777527251995,17799.982004220194,17870.67960349868
"Temp=1000.0, RF=0.2, Tabu=5",34,17819.04720776998,17807.164935531877,26.058063196973627,17781.52359676634,17856.570818773624
"Temp=1000.0, RF=0.2, Tabu=5",35,17802.277534185316,17789.686025974526,27.61343202101403,17762.514192075054,17842.040876295578
"Temp=1000.0, RF=0.2, Tabu=5",36,17785.021783105447,17771.700481357537,29.21388399937656,17742.953790146345,17827.08977606455
"Temp=1000.0, RF=0.2, Tabu=5",37,17767.279954530368,17753.20830168092,30.859419132056182,17722.842390980208,17811.717518080528
"Temp=1000.0, RF=0.2, Tabu=5",38,17749.05204846008,17734.209486944663,32.55003741905737,17702.179994576636,17795.92410234352
"Temp=1000.0, RF=0.2, Tabu=5",39,17730.338064894586,17714.70403714878,34.28573886037733,17680.966600935644,17779.709528853527
"Temp=1000.0, RF=0.2, Tabu=5",40,17711.138003833883,17694.691952293255,36.06652345601942,17659.202210057214,17763.073797610552
"Temp=1000.0, RF=0.2, Tabu=5",41,17691.451865277977,17674.173232378103,37.89239120597972,17636.886821941367,17746.016908614587
"Temp=1000.0, RF=0.2, Tabu=5",42,17671.279649226857,17653.147877403317,39.763342110259906,17614.02043658808,17728.538861865632
"Temp=1000.0, RF=0.2, Tabu=5",43,17650.62135568053,17631.615887368895,41.67937616886279,17590.60305399737,17710.639657363692
"Temp=1000.0, RF=0.2, Tabu=5",44,17629.476984639,17609.57726227484,43.6404933817822,17566.634674169236,17692.319295108766
"Temp=1000.0, RF=0.2, Tabu=5",45,17607.846536102257,17587.032002121152,45.646693749024294,17542.11529710366,17673.577775100854
"Temp=1000.0, RF=0.2, Tabu=5",46,17585.73001007031,17563.98010690783,47.69797727058517,17517.04492280067,17654.415097339952
"Temp=1000.0, RF=0.2, Tabu=5",47,17563.12740654316,17540.42157663488,49.79434394646592,17491.42355126025,17634.83126182607
"Temp=1000.0, RF=0.2, Tabu=5",48,17540.038725520793,17516.356411302288,51.935793776666564,17465.251182482392,17614.826268559194
"Temp=1000.0, RF=0.2, Tabu=5",49,17516.463967003223,17491.78461091007,54.12232676118879,17438.52781646711,17594.400117539335
"Temp=1000.0, RF=0.2, Tabu=5",50,17492.403130990442,17466.706175458214,56.35394290003091,17411.253453214398,17573.552808766486
"Temp=1000.0, RF=0.2, Tabu=5",51,17467.856217482455,17441.121104946724,58.63064219319122,17383.428092724258,17552.28434224065
"Temp=1000.0, RF=0.2, Tabu=5",52,17442.823226479264,17415.029399375602,60.952424640672554,17355.051734996694,17530.594717961834
"Temp=1000.0, RF=0.2, Tabu=5",53,17417.304157980863,17388.43105874485,63.31929024247321,17326.124380031702,17508.483935930024
"Temp=1000.0, RF=0.2, Tabu=5",54,17391.299011987252,17361.32608305446,65.73123899859488,17296.646027829276,17485.951996145228
"Temp=1000.0, RF=0.2, Tabu=5",55,17364.807788498434,17333.714472304437,68.18827090903586,17266.616678389422,17462.998898607446
"Temp=1000.0, RF=0.2, Tabu=5",56,17337.830487514413,17305.59622649478,70.69038597379677,17236.036331712145,17439.62464331668
"Temp=1000.0, RF=0.2, Tabu=5",57,17310.36710903518,17276.971345625494,73.2375841928781,17204.904987797436,17415.829230272928
"Temp=1000.0, RF=0.2, Tabu=5",58,17282.41765306074,17247.83982969657,75.82986556628046,17173.222646645296,17391.612659476184
"Temp=1000.0, RF=0.2, Tabu=5",59,17253.982119591095,17218.201678708017,78.46723009400101,17140.989308255736,17366.974930926455
"Temp=1000.0, RF=0.2, Tabu=5",60,17225.06050862624,17188.056892659828,81.14967777604258,17108.20497262874,17341.91604462374
"Temp=1000.0, RF=0.2, Tabu=5",61,17195.652820166175,17157.405471552003,83.87720861240402,17074.869639764314,17316.436000568036
"Temp=1000.0, RF=0.2, Tabu=5",62,17165.759054210906,17126.24741538455,86.64982260308538,17040.983309662464,17290.53479875935
"Temp=1000.0, RF=0.2, Tabu=5",63,17135.379210760428,17094.58272415746,89.46751974808718,17006.545982323183,17264.212439197672
"Temp=1000.0, RF=0.2, Tabu=5",64,17104.513289814742,17062.411397870736,92.33030004740829,16971.557657746474,17237.46892188301
"Temp=1000.0, RF=0.2, Tabu=5",65,17073.16129137385,17029.73343652438,95.23816350104988,16936.01833593234,17210.30424681536
"Temp=1000.0, RF=0.2, Tabu=5",66,17041.323215437747,16996.54884011839,98.19111010901135,16899.92801688077,17182.718413994724
"Temp=1000.0, RF=0.2, Tabu=5",67,17008.99906200644,16962.85760865277,101.18913987129382,16863.28670059178,17154.711423421104
"Temp=1000.0, RF=0.2, Tabu=5",68,16976.188831079922,16928.65974212751,104.23225278789563,16826.094387065354,17126.28327509449
"Temp=1000.0, RF=0.2, Tabu=5",69,16942.8925226582,16893.955240542622,107.32044885881564,16788.351076301504,17097.433969014895
"Temp=1000.0, RF=0.2, Tabu=5",70,16909.110136741267,16858.744103898098,110.45372808405948,16750.056768300223,17068.16350518231
"Temp=1000.0, RF=0.2, Tabu=5",71,16874.84167332913,16823.026332193942,113.63209046361983,16711.211463061518,17038.471883596743
"Temp=1000.0, RF=0.2, Tabu=5",72,16840.087132421784,16786.80192543015,116.85553599750119,16671.81516058538,17008.359104258187
"Temp=1000.0, RF=0.2, Tabu=5",73,16804.846514019227,16750.070883606728,120.12406468570357,16631.867860871815,16977.82516716664
"Temp=1000.0, RF=0.2, Tabu=5",74,16769.119818121468,16712.83320672367,123.43767652822528,16591.369563920824,16946.87007232211
"Temp=1000.0, RF=0.2, Tabu=5",75,16732.907044728498,16675.08889478098,126.796371525068,16550.3202697324,16915.493819724594
"Temp=1000.0, RF=0.2, Tabu=5",76,16696.208193840317,16636.837947778655,130.2001496762289,16508.719978306548,16883.696409374086
"Temp=1000.0, RF=0.2, Tabu=5",77,16659.023265456937,16598.080365716698,133.64901098171086,16466.568689643274,16851.4778412706
"Temp=1000.0, RF=0.2, Tabu=5",78,16621.352259578343,16558.81614859511,137.14295544151156,16423.866403742566,16818.83811541412
"Temp=1000.0, RF=0.2, Tabu=5",79,16583.195176204543,16519.045296413882,140.6819830556344,16380.61312060443,16785.777231804655
"Temp=1000.0, RF=0.2, Tabu=5",80,16544.552015335536,16478.767809173027,144.26609382407543,16336.808840228867,16752.295190442204
"Temp=1000.0, RF=0.2, Tabu=5",81,16505.42277697132,16437.983686872536,147.8952877468375,16292.453562615876,16718.391991326767
"Temp=1000.0, RF=0.2, Tabu=5",82,16465.807461111897,16396.69292951241,151.56956482392,16247.547287765452,16684.06763445834
"Temp=1000.0, RF=0.2, Tabu=5",83,16425.706067757266,16354.895537092652,155.2889250553224,16202.090015677602,16649.322119836932
"Temp=1000.0, RF=0.2, Tabu=5",84,16385.11859690743,16312.591509613261,159.0533684410433,16156.081746352327,16614.15544746253
"Temp=1000.0, RF=0.2, Tabu=5",85,16344.045048562382,16269.780847074237,162.86289498108545,16109.522479789619,16578.567617335146
"Temp=1000.0, RF=0.2, Tabu=5",86,16302.485422722128,16226.463549475578,166.7175046754478,16062.412215989483,16542.558629454772
"Temp=1000.0, RF=0.2, Tabu=5",87,16260.439719386666,16182.639616817287,170.61719752412975,16014.75095495192,16506.128483821412
"Temp=1000.0, RF=0.2, Tabu=5",88,16217.907938555996,16138.309049099362,174.56197352713244,15966.538696676926,16469.277180435067
"Temp=1000.0, RF=0.2, Tabu=5",89,16174.890080230121,16093.471846321803,178.55183268445472,15917.775441164507,16432.004719295735
"Temp=1000.0, RF=0.2, Tabu=5",90,16131.386144409036,16048.128008484611,182.58677499609664,15868.461188414658,16394.311100403414
"Temp=1000.0, RF=0.2, Tabu=5",91,16087.396131092743,16002.277535587786,186.6668004620584,15818.59593842738,16356.196323758106
"Temp=1000.0, RF=0.2, Tabu=5",92,16042.920040281248,15955.920427631327,190.79190908234096,15768.179691202677,16317.660389359819
"Temp=1000.0, RF=0.2, Tabu=5",93,15997.957871974539,15909.056684615236,194.9621008569431,15717.212446740541,16278.703297208536
"Temp=1000.0, RF=0.2, Tabu=5",94,15952.509626172623,15861.68630653951,199.1773757858651,15665.694205040978,16239.325047304268
"Temp=1000.0, RF=0.2, Tabu=5",95,15906.575302875499,15813.80929340415,203.43773386910672,15613.624966103986,16199.525639647012
"Temp=1000.0, RF=0.2, Tabu=5",96,15860.154902083168,15765.425645209158,207.7431751066691,15561.004729929564,16159.305074236772
"Temp=1000.0, RF=0.2, Tabu=5",97,15813.248423795632,15716.535361954531,212.0936994985519,15507.833496517718,16118.663351073546
"Temp=1000.0, RF=0.2, Tabu=5",98,15765.855868012886,15667.138443640273,216.4893070447538,15454.111265868441,16077.600470157331
"Temp=1000.0, RF=0.2, Tabu=5",99,15717.977234734935,15617.23489026638,220.92999774527638,15399.838037981737,16036.116431488133
"Temp=1000.0, RF=0.2, Tabu=10",0,18100.0,18100.0,0.0,18100.0,18100.0
"Temp=1000.0, RF=0.2, Tabu=10",1,18099.775055252092,18099.76965681521,0.02326848715027365,18099.741548630594,18099.80856187359
"Temp=1000.0, RF=0.2, Tabu=10",2,18099.10022100837,18099.07862726084,0.09307394859948884,18098.96619452239,18099.234247494354
"Temp=1000.0, RF=0.2, Tabu=10",3,18097.97549726884,18097.926911336886,0.20941638434925133,18097.673937675376,18098.277056862302
"Temp=1000.0, RF=0.2, Tabu=10",4,18096.400884033486,18096.314509043354,0.37229579439823673,18095.86477808955,18096.93698997742
"Temp=1000.0, RF=0.2, Tabu=10",5,18094.376381302325,18094.241420380236,0.5817121787477694,18093.538715764927,18095.214046839723
"Temp=1000.0, RF=0.2, Tabu=10",6,18091.901989075344,18091.707645347542,0.8376655373962436,18090.695750701492,18093.108227449196
"Temp=1000.0, RF=0.2, Tabu=10",7,18088.97770735256,18088.713183945267,1.1401558703452652,18087.33588289926,18090.619531805856
